Z_bin,param,elm_id,region,cellType,X,Y,Z,Resistivity(ohm.m),Resistivity(log10),Sensitivity(log10),Scaled_Sensitivity(log10),Conductivity(mS/m),eX,eY,source,eX_index,filtered_row_index,x,y
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.69279,-0.1594,-0.7847,2.00995,1443.4388487131741,7,12,16,0,16,478702.6454837921,3617369.7291782615
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.6936800000000001,-0.159985,0.6268,3.396095,1449.1672332019964,7,12,16,0,16,478702.6454837921,3617369.7291782615
-5.0,411.0,411.0,1.0,5.0,9.01674,0.0,-5.038876666666666,1.03066,0.01311,-1.79341,-0.64995,970.2520714881728,7,12,17,0,17,478702.3094177253,3617368.3070129566
-4.6000000000000005,105.0,105.0,1.0,5.0,9.086263333333335,0.0,-4.633253333333333,1.01991,0.00856,-1.96224,-0.60968,980.4786696865409,7,12,17,0,17,478702.3094177253,3617368.3070129566
-4.4,98.0,98.0,1.0,5.0,8.85889,0.0,-4.406376666666667,1.02032,0.00874,-2.03907,-0.37547,980.084679316293,7,12,17,0,17,478702.3094177253,3617368.3070129566
-4.1000000000000005,410.0,410.0,1.0,5.0,9.096456666666667,0.0,-4.067623333333334,1.00905,0.00391,-1.98823,-0.25675,991.0311679302314,7,12,17,0,17,478702.3094177253,3617368.3070129566
-3.8000000000000003,240.0,240.0,1.0,5.0,8.9778,0.0,-3.8245566666666666,1.00848,0.00367,-1.67047,-0.11135,991.5913057274313,7,12,17,0,17,478702.3094177253,3617368.3070129566
-3.5,693.0,693.0,1.0,5.0,9.124113333333334,0.0,-3.478803333333333,0.99403,-0.0026,-1.70872,0.02766,1006.0058549540759,7,12,17,0,17,478702.3094177253,3617368.3070129566
-3.3000000000000003,762.0,762.0,1.0,5.0,8.887123333333335,0.0,-3.258736666666666,1.00247,0.00107,-1.5625,0.2946,997.5360858679063,7,12,17,0,17,478702.3094177253,3617368.3070129566
-2.9000000000000004,666.0,666.0,1.0,5.0,8.914093333333334,0.0,-2.94516,0.99607,-0.00171,-1.45623,0.3033,1003.9455058379431,7,12,17,0,17,478702.3094177253,3617368.3070129566
-2.8000000000000003,575.0,575.0,1.0,5.0,9.19553,0.0,-2.8065700000000002,0.97152,-0.01255,-1.19482,0.53349,1029.3148880105402,7,12,17,0,17,478702.3094177253,3617368.3070129566
-2.3000000000000003,381.0,381.0,1.0,5.0,8.91453,0.0,-2.2892200000000003,0.98871,-0.00493,-0.84179,0.89801,1011.4189196023101,7,12,17,0,17,478702.3094177253,3617368.3070129566
-2.0,53.0,53.0,1.0,5.0,8.853226666666666,0.0,-2.0108566666666667,0.99342,-0.00287,-1.12621,0.87791,1006.6235831773067,7,12,17,0,17,478702.3094177253,3617368.3070129566
-1.8,13.0,13.0,1.0,5.0,9.001890000000001,0.0,-1.8187200000000001,0.96728,-0.01445,-0.86716,1.14569,1033.8268133322306,7,12,17,0,17,478702.3094177253,3617368.3070129566
-1.6,809.0,809.0,1.0,5.0,8.82002,0.0,-1.5820433333333332,0.99059,-0.00411,-0.98847,1.27805,1009.4993892528695,7,12,17,0,17,478702.3094177253,3617368.3070129566
-1.4000000000000001,496.0,496.0,1.0,5.0,8.891150000000001,0.0,-1.3650666666666667,0.97379,-0.01154,-0.68174,1.43408,1026.915454050668,7,12,17,0,17,478702.3094177253,3617368.3070129566
-1.3,552.0,552.0,1.0,5.0,9.14742,0.0,-1.3235666666666668,0.91303,-0.03951,-0.73647,1.3583,1095.2542632772197,7,12,17,0,17,478702.3094177253,3617368.3070129566
-0.9,398.5,398.5,1.0,5.0,8.928374999999999,0.0,-0.9031666666666667,0.96671,-0.015075,-0.42122000000000004,1.73953,1036.198058884756,7,12,17,0,17,478702.3094177253,3617368.3070129566
-0.6000000000000001,41.0,41.0,1.0,5.0,9.134826666666667,0.0,-0.6200733333333334,0.89772,-0.04686,-0.34537,1.79235,1113.93307490086,7,12,17,0,17,478702.3094177253,3617368.3070129566
-0.5,176.0,176.0,1.0,5.0,8.970590000000001,0.0,-0.45979333333333333,0.97024,-0.01312,-0.41412,1.85864,1030.6728232189973,7,12,17,0,17,478702.3094177253,3617368.3070129566
-0.2,611.0,611.0,1.0,5.0,9.004036666666666,0.0,-0.22694666666666666,0.95775,-0.01875,-0.35295,1.98286,1044.113808405116,7,12,17,0,17,478702.3094177253,3617368.3070129566
-0.1,526.0,526.0,1.0,5.0,9.002018333333334,0.0,-0.11347333333333333,0.95814,-0.022064999999999998,0.829775,3.2204800000000002,1060.6121000358603,7,12,17,0,17,478702.3094177253,3617368.3070129566
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.06577,0.02766,-2.07695,-0.66698,938.2887489796109,7,12,18,0,18,478698.7878934901,3617366.7789733945
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.04596,0.01952,-2.09764,-0.65524,956.0595051436002,7,12,18,0,18,478698.7878934901,3617366.7789733945
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,1.00253,0.0011,-2.01283,-0.34027,997.4763847465912,7,12,18,0,18,478698.7878934901,3617366.7789733945
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.0073,0.00316,-1.72106,-0.08503,992.7529038022435,7,12,18,0,18,478698.7878934901,3617366.7789733945
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,0.99249,-0.00327,-1.76235,-0.07933,1007.5668268697922,7,12,18,0,18,478698.7878934901,3617366.7789733945
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,0.9674,-0.01439,-1.55792,0.18493,1033.6985734959685,7,12,18,0,18,478698.7878934901,3617366.7789733945
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,0.95755,-0.01884,-1.61328,0.1859,1044.3318886742206,7,12,18,0,18,478698.7878934901,3617366.7789733945
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,0.97257,-0.01208,-1.41169,0.45268,1028.2036254459833,7,12,18,0,18,478698.7878934901,3617366.7789733945
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.96929,-0.01355,-1.46241,0.44127,1031.6829844525375,7,12,18,0,18,478698.7878934901,3617366.7789733945
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.94739,-0.02347,-1.28481,0.71487,1055.5315128933175,7,12,18,0,18,478698.7878934901,3617366.7789733945
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.94264,-0.02565,-1.4321,0.70246,1060.8503776627344,7,12,18,0,18,478698.7878934901,3617366.7789733945
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.93642,-0.02853,-0.99144,1.18991,1067.8968838768928,7,12,18,0,18,478698.7878934901,3617366.7789733945
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.93411,-0.0296,-1.05744,1.18478,1070.5377311023326,7,12,18,0,18,478698.7878934901,3617366.7789733945
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.8928,-0.04924,-0.90787,1.35051,1120.0716845878135,7,12,18,0,18,478698.7878934901,3617366.7789733945
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.88456,-0.05327,-0.9349,1.3557,1130.5055620873654,7,12,18,0,18,478698.7878934901,3617366.7789733945
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.93307,-0.03009,-0.70468,1.62348,1071.7309526616439,7,12,18,0,18,478698.7878934901,3617366.7789733945
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.92803,-0.03244,-0.80576,1.67926,1077.5513722616724,7,12,18,0,18,478698.7878934901,3617366.7789733945
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.925585,-0.03438,-0.84414,1.75996,1084.3607559676602,7,12,18,0,18,478698.7878934901,3617366.7789733945
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.920075,-0.036995,-0.86185,1.89718,1090.9709973884342,7,12,18,0,18,478698.7878934901,3617366.7789733945
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.91892,-0.03672,-0.81628,1.83821,1088.2340138423367,7,12,18,0,18,478698.7878934901,3617366.7789733945
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.91968,-0.03636,-0.92697,1.86769,1087.3347251217815,7,12,18,0,18,478698.7878934901,3617366.7789733945
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.918865,-0.037815,0.699705,3.469005,1093.65882143351,7,12,18,0,18,478698.7878934901,3617366.7789733945
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.06007,0.02533,-2.08255,-0.67258,943.3339307781561,7,12,19,0,19,478700.9873578626,3617343.676479662
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.03646,0.01555,-2.09846,-0.65606,964.8225691295371,7,12,19,0,19,478700.9873578626,3617343.676479662
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,0.99694,-0.00133,-2.01756,-0.345,1003.0693923405621,7,12,19,0,19,478700.9873578626,3617343.676479662
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.00312,0.00135,-1.72635,-0.09031,996.8897041231359,7,12,19,0,19,478700.9873578626,3617343.676479662
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,0.98666,-0.00583,-1.76566,-0.08264,1013.520361624065,7,12,19,0,19,478700.9873578626,3617343.676479662
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,0.96091,-0.01732,-1.56692,0.17594,1040.68018857125,7,12,19,0,19,478700.9873578626,3617343.676479662
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,0.94708,-0.02362,-1.61764,0.18154,1055.8770114457068,7,12,19,0,19,478700.9873578626,3617343.676479662
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,0.96509,-0.01543,-1.41801,0.44636,1036.1727921748231,7,12,19,0,19,478700.9873578626,3617343.676479662
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.95941,-0.01799,-1.46622,0.43746,1042.3072513315476,7,12,19,0,19,478700.9873578626,3617343.676479662
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.93621,-0.02863,-1.29288,0.7068,1068.1364223838668,7,12,19,0,19,478700.9873578626,3617343.676479662
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.93138,-0.03087,-1.44083,0.69373,1073.675621121347,7,12,19,0,19,478700.9873578626,3617343.676479662
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.91777,-0.03727,-0.99993,1.18143,1089.5976116020354,7,12,19,0,19,478700.9873578626,3617343.676479662
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.91519,-0.03849,-1.0671,1.17512,1092.6692817884812,7,12,19,0,19,478700.9873578626,3617343.676479662
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.8738,-0.05859,-0.92308,1.3353,1144.4266422522317,7,12,19,0,19,478700.9873578626,3617343.676479662
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.86512,-0.06292,-0.95132,1.33929,1155.9090068429814,7,12,19,0,19,478700.9873578626,3617343.676479662
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.91189,-0.04006,-0.71646,1.6117,1096.623496255031,7,12,19,0,19,478700.9873578626,3617343.676479662
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.9101,-0.04091,-0.82161,1.66341,1098.780353807274,7,12,19,0,19,478700.9873578626,3617343.676479662
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.90764,-0.04295500000000001,-0.86181,1.7422900000000001,1106.1747548773797,7,12,19,0,19,478700.9873578626,3617343.676479662
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.9012249999999999,-0.046105,-0.87549,1.88354,1114.3874545362687,7,12,19,0,19,478700.9873578626,3617343.676479662
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.89869,-0.04639,-0.83327,1.82122,1112.730752539808,7,12,19,0,19,478700.9873578626,3617343.676479662
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.89867,-0.0464,-0.95107,1.84358,1112.755516485473,7,12,19,0,19,478700.9873578626,3617343.676479662
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.90072,-0.046535,0.695395,3.46469,1115.986489047746,7,12,19,0,19,478700.9873578626,3617343.676479662
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.09041,0.03759,-2.27388,-0.86391,917.0862336185471,7,12,20,0,20,478699.6843802549,3617342.127125541
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.05423,0.02293,-2.27788,-0.83548,948.5596122288305,7,12,20,0,20,478699.6843802549,3617342.127125541
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,0.99116,-0.00386,-2.18769,-0.51513,1008.9188425683037,7,12,20,0,20,478699.6843802549,3617342.127125541
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,0.98294,-0.00747,-1.9056,-0.26956,1017.356094980365,7,12,20,0,20,478699.6843802549,3617342.127125541
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,0.94599,-0.02411,-1.92038,-0.23736,1057.093626782524,7,12,20,0,20,478699.6843802549,3617342.127125541
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,0.92335,-0.03463,-1.72914,0.01371,1083.012942004657,7,12,20,0,20,478699.6843802549,3617342.127125541
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,0.88983,-0.0507,-1.75304,0.04614,1123.8101659867616,7,12,20,0,20,478699.6843802549,3617342.127125541
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,0.88403,-0.05353,-1.56617,0.2982,1131.1833308824362,7,12,20,0,20,478699.6843802549,3617342.127125541
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.84624,-0.07251,-1.56913,0.33455,1181.6978634902628,7,12,20,0,20,478699.6843802549,3617342.127125541
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.81385,-0.08945,-1.40408,0.59561,1228.72765251582,7,12,20,0,20,478699.6843802549,3617342.127125541
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.78814,-0.10339,-1.51638,0.61818,1268.8101098789557,7,12,20,0,20,478699.6843802549,3617342.127125541
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.72942,-0.13702,-1.05517,1.12619,1370.9522634421871,7,12,20,0,20,478699.6843802549,3617342.127125541
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.70361,-0.15267,-1.08189,1.16034,1421.241881155754,7,12,20,0,20,478699.6843802549,3617342.127125541
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.6627,-0.17868,-0.924,1.33438,1508.9784216085711,7,12,20,0,20,478699.6843802549,3617342.127125541
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.63478,-0.19738,-0.91566,1.37494,1575.3489397901635,7,12,20,0,20,478699.6843802549,3617342.127125541
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.64891,-0.18782,-0.68688,1.64128,1541.045753648426,7,12,20,0,20,478699.6843802549,3617342.127125541
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.63034,-0.20042,-0.77566,1.70936,1586.4454104134277,7,12,20,0,20,478699.6843802549,3617342.127125541
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.617765,-0.209465,-0.800005,1.804095,1620.8896382808498,7,12,20,0,20,478699.6843802549,3617342.127125541
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.602645,-0.2203,-0.821755,1.937275,1662.1381867209784,7,12,20,0,20,478699.6843802549,3617342.127125541
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.59905,-0.22254,-0.77878,1.87571,1669.3097404223354,7,12,20,0,20,478699.6843802549,3617342.127125541
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.5895,-0.22952,-0.80935,1.9853,1696.3528413910092,7,12,20,0,20,478699.6843802549,3617342.127125541
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.58643,-0.23259000000000002,0.538245,3.30754,1711.5479422088683,7,12,20,0,20,478699.6843802549,3617342.127125541
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.02149,0.00923,-2.20573,-0.79576,978.9621043769396,7,12,21,0,21,478700.4716653395,3617361.9608782222
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,0.99449,-0.0024,-2.21743,-0.77502,1005.5405283109936,7,12,21,0,21,478700.4716653395,3617361.9608782222
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,0.94633,-0.02396,-2.12493,-0.45237,1056.7138313273383,7,12,21,0,21,478700.4716653395,3617361.9608782222
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,0.94377,-0.02514,-1.83717,-0.20113,1059.5801943270076,7,12,21,0,21,478700.4716653395,3617361.9608782222
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,0.92378,-0.03443,-1.87032,-0.1873,1082.508822446903,7,12,21,0,21,478700.4716653395,3617361.9608782222
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,0.90287,-0.04437,-1.66618,0.07668,1107.5791642207628,7,12,21,0,21,478700.4716653395,3617361.9608782222
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,0.8817,-0.05468,-1.70424,0.09494,1134.1726210729273,7,12,21,0,21,478700.4716653395,3617361.9608782222
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,0.88204,-0.05451,-1.50769,0.35668,1133.735431499705,7,12,21,0,21,478700.4716653395,3617361.9608782222
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.86181,-0.06459,-1.53316,0.37052,1160.3485687100406,7,12,21,0,21,478700.4716653395,3617361.9608782222
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.8373,-0.07712,-1.36249,0.63719,1194.3150603129104,7,12,21,0,21,478700.4716653395,3617361.9608782222
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.81505,-0.08881,-1.48119,0.65337,1226.9185939512913,7,12,21,0,21,478700.4716653395,3617361.9608782222
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.77042,-0.11327,-1.02479,1.15656,1297.9933023545598,7,12,21,0,21,478700.4716653395,3617361.9608782222
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.74853,-0.12579,-1.05914,1.18308,1335.9517988590972,7,12,21,0,21,478700.4716653395,3617361.9608782222
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.71541,-0.14544,-0.89618,1.3622,1397.7998630156135,7,12,21,0,21,478700.4716653395,3617361.9608782222
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.69338,-0.15903,-0.90013,1.39048,1442.2106204390088,7,12,21,0,21,478700.4716653395,3617361.9608782222
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.711,-0.14813,-0.66263,1.66553,1406.4697609001407,7,12,21,0,21,478700.4716653395,3617361.9608782222
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.69411,-0.15857,-0.74918,1.73585,1440.6938381524542,7,12,21,0,21,478700.4716653395,3617361.9608782222
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.68529,-0.164555,-0.77589,1.82821,1462.1210898201998,7,12,21,0,21,478700.4716653395,3617361.9608782222
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.6734199999999999,-0.172265,-0.795725,1.9633,1488.7568284908625,7,12,21,0,21,478700.4716653395,3617361.9608782222
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.66802,-0.17521,-0.75821,1.89628,1496.9611688272807,7,12,21,0,21,478700.4716653395,3617361.9608782222
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.66456,-0.17746,-0.79267,2.00198,1504.7550258817864,7,12,21,0,21,478700.4716653395,3617361.9608782222
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.665045,-0.178255,0.594745,3.364045,1511.3041686318256,7,12,21,0,21,478700.4716653395,3617361.9608782222
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.16585,0.06664,-2.2312,-0.82123,857.743277437063,7,12,22,0,22,478701.1458160562,3617360.311065128
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.1245,0.05096,-2.23141,-0.78901,889.2841262783459,7,12,22,0,22,478701.1458160562,3617360.311065128
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,1.05596,0.02365,-2.13764,-0.46508,947.0055683927421,7,12,22,0,22,478701.1458160562,3617360.311065128
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.04461,0.01895,-1.85415,-0.21812,957.2950670585194,7,12,22,0,22,478701.1458160562,3617360.311065128
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,1.00332,0.00144,-1.86615,-0.18313,996.6909859267233,7,12,22,0,22,478701.1458160562,3617360.311065128
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,0.97649,-0.01033,-1.67399,0.06887,1024.0760274042746,7,12,22,0,22,478701.1458160562,3617360.311065128
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,0.93686,-0.02833,-1.69347,0.10571,1067.395341886728,7,12,22,0,22,478701.1458160562,3617360.311065128
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,0.92715,-0.03285,-1.50421,0.36017,1078.574125006741,7,12,22,0,22,478701.1458160562,3617360.311065128
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.88518,-0.05297,-1.50351,0.40017,1129.7137305406811,7,12,22,0,22,478701.1458160562,3617360.311065128
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.84827,-0.07147,-1.33611,0.66357,1178.8699352800406,7,12,22,0,22,478701.1458160562,3617360.311065128
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.81498,-0.08885,-1.44238,0.69218,1227.023976048492,7,12,22,0,22,478701.1458160562,3617360.311065128
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.7415,-0.12989,-0.96943,1.21193,1348.617666891436,7,12,22,0,22,478701.1458160562,3617360.311065128
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.70928,-0.14918,-0.98835,1.25387,1409.8804421385066,7,12,22,0,22,478701.1458160562,3617360.311065128
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.6645,-0.17751,-0.83006,1.42832,1504.8908954100827,7,12,22,0,22,478701.1458160562,3617360.311065128
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.62974,-0.20084,-0.81151,1.4791,1587.9569346079336,7,12,22,0,22,478701.1458160562,3617360.311065128
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.64258,-0.19207,-0.58216,1.746,1556.226462074761,7,12,22,0,22,478701.1458160562,3617360.311065128
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.61706,-0.20967,-0.66584,1.81919,1620.5879493080088,7,12,22,0,22,478701.1458160562,3617360.311065128
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.6027,-0.22031,-0.68495,1.91915,1662.3560774198022,7,12,22,0,22,478701.1458160562,3617360.311065128
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.584615,-0.23368,-0.7134199999999999,2.04561,1714.8747508123733,7,12,22,0,22,478701.1458160562,3617360.311065128
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.5789,-0.2374,-0.65215,2.00234,1727.4140611504579,7,12,22,0,22,478701.1458160562,3617360.311065128
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.56838,-0.24536,-0.68542,2.10923,1759.386326049474,7,12,22,0,22,478701.1458160562,3617360.311065128
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.5659449999999999,-0.24853,0.5605249999999999,3.329825,1777.5959983754688,7,12,22,0,22,478701.1458160562,3617360.311065128
-5.0,411.0,411.0,1.0,5.0,9.01674,0.0,-5.038876666666666,1.07077,0.0297,-1.74884,-0.60538,933.9073750665409,7,12,23,0,23,478700.3603892058,3617358.2251178655
-4.6000000000000005,105.0,105.0,1.0,5.0,9.086263333333335,0.0,-4.633253333333333,1.04802,0.02037,-1.90727,-0.55471,954.1802637354249,7,12,23,0,23,478700.3603892058,3617358.2251178655
-4.4,98.0,98.0,1.0,5.0,8.85889,0.0,-4.406376666666667,1.04223,0.01797,-1.99632,-0.33272,959.4811126142982,7,12,23,0,23,478700.3603892058,3617358.2251178655
-4.1000000000000005,410.0,410.0,1.0,5.0,9.096456666666667,0.0,-4.067623333333334,1.02356,0.01012,-1.94374,-0.21226,976.9822970807769,7,12,23,0,23,478700.3603892058,3617358.2251178655
-3.8000000000000003,240.0,240.0,1.0,5.0,8.9778,0.0,-3.8245566666666666,1.02111,0.00907,-1.63569,-0.07656,979.3264192888132,7,12,23,0,23,478700.3603892058,3617358.2251178655
-3.5,693.0,693.0,1.0,5.0,9.124113333333334,0.0,-3.478803333333333,1.0077,0.00333,-1.67932,0.05705,992.358836955443,7,12,23,0,23,478700.3603892058,3617358.2251178655
