x,y,Z,Log(Conductivity mS/m),conductivity
460664.42525,4276396.5264,-0.5,0.7857360890194733,6.105708819685881
460664.89436,4276397.3691,-0.5,0.8100309669961586,6.45700268497985
460665.45684,4276398.404,-0.5,0.8247784385060315,6.680030393924457
460666.02002999996,4276399.4579,-0.5,0.8404120967612542,6.9248775248470045
460666.5841,4276400.5307,-0.5,0.844673420387651,6.993159284949651
460667.14496,4276401.5896,-0.5,0.8473743354130168,7.036785866808584
460667.70271,4276402.6346,-0.5,0.845731804560665,7.010222534621095
460668.35284,4276403.827099999,-0.5,0.8603968820399482,7.250982918507945
460669.00302999996,4276405.0156,-0.5,0.8661269359429601,7.347285838425832
460669.64452,4276406.2045,-0.5,0.8752295590051008,7.502906925481941
460670.27739000006,4276407.3938,-0.5,0.880803728968412,7.599827397478008
460670.90310999996,4276408.5816,-0.5,0.8758210102704251,7.513131846738608
460671.43854999996,4276409.5868,-0.5,0.8684703847724683,7.387038878897458
460671.97629,4276410.5828,-0.5,0.8731610991258756,7.467257007929686
460672.51625,4276411.5697,-0.5,0.8806434635000396,7.597023389502995
460673.05847999995,4276412.5579,-0.5,0.9023297635717705,7.986008416642863
460673.60289000004,4276413.5476,-0.5,0.9170945413078185,8.262177888616444
460674.05399000004,4276414.3772,-0.5,0.9304385187856411,8.519978891402841
460675.13829999993,4276416.2676,-0.5,0.9754644944398154,9.450711253954276
460676.18267,4276418.0741,-0.5,1.0109033926161741,10.254237987166844
460677.1871999999,4276419.7967,-0.5,1.0442503136359125,11.072617908548903
460678.15181,4276421.4354,-0.5,1.0796787359646054,12.013754030606561
460679.06667,4276422.9927,-0.5,1.1124025905292463,12.95396115878303
460679.93186,4276424.4685,-0.5,1.1363377129234404,13.687928025873285
460680.74730000005,4276425.8628,-0.5,1.1595094019337222,14.438078605913415
460681.51785000006,4276427.1740999995,-0.5,1.1645668409990946,14.607195472342704
460682.2437,4276428.4023,-0.5,1.1757927678681799,14.989694021681185
460682.92466,4276429.5475,-0.5,1.1870524023988391,15.383402467505263
460682.93477,4276429.5692,-0.5,1.1809487253058213,15.168712684719607
460682.95593999996,4276429.6077,-0.5,1.1732716355419943,14.902929107567555
460682.98798000003,4276429.663,-0.5,1.1571968707734652,14.361403050335623
460683.06403,4276429.7994,-0.5,1.1414152122596792,13.848897861303744
460683.18406999996,4276430.0159,-0.5,1.1272837430626546,13.40552241191247
460683.34794000007,4276430.3127,-0.5,1.1115013673879615,12.92710770935298
460683.55571999995,4276430.6896,-0.5,1.0909967622321655,12.330956401756943
460683.80509000004,4276431.151,-0.5,1.0807231571295883,12.042680298502301
460684.09595,4276431.6969,-0.5,1.0624173402505388,11.545622146712827
460684.55791,4276432.5742,-0.5,1.0660854321067033,11.643550526331033
460685.053,4276433.515699999,-0.5,1.073239536865323,11.836942470262171
460685.58103999996,4276434.5213,-0.5,1.0817916681610766,12.072345835971774
460686.14615000004,4276435.5956,-0.5,1.0937308167792315,12.408829485027159
460686.71537,4276436.6742,-0.5,1.0943999164242515,12.427961992768529
460687.28853,4276437.7573,-0.5,1.080398743255674,12.033687889162767
460687.86804,4276438.8397,-0.5,1.063777664296444,11.581842755327513
460688.45399,4276439.921699999,-0.5,1.0703768587945814,11.759175141084
460689.04628999997,4276441.0031,-0.5,1.0754344584255666,11.896917732154037
460689.63307,4276442.0775,-0.5,1.0815255064165645,12.064949444023283
460690.08491000003,4276442.897899999,-0.5,1.0602402410838694,11.487889276963928
460690.53115,4276443.711300001,-0.5,1.0329004053681172,10.786993210177211
460690.97611,4276444.530300001,-0.5,1.0033039887040545,10.076367273276754
460691.41577,4276445.3504,-0.5,0.9804920446113988,9.560751815132392
460691.85003000003,4276446.171600001,-0.5,0.9719492275471864,9.37452404933903
460692.28449,4276446.9799999995,-0.5,0.975894370401992,9.46007044472603
460692.71683,4276447.7807,-0.5,0.987946991307904,9.726285003911721
460693.14694999997,4276448.5735,-0.5,0.9775435860025797,9.496062973636613
460693.5724400001,4276449.3794,-0.5,0.9740825824846946,9.420687168715855
460694.00525000005,4276450.204700001,-0.5,0.9690266914168475,9.311651024260263
460694.4452000001,4276451.0496,-0.5,0.9690986444330509,9.313193887248948
460694.90471000003,4276451.9255,-0.5,0.9718429683627744,9.37223065748329
460695.37954,4276452.8199000005,-0.5,0.9786570437906754,9.520440513755352
460695.86970000004,4276453.7328,-0.5,0.9843890627185945,9.646928567449635
460696.36783000006,4276454.6564,-0.5,0.9832369817259161,9.621371451115355
460696.86852,4276455.6047,-0.5,0.9884335073186367,9.737186926596591
460697.37168000004,4276456.5776,-0.5,0.9914799288287909,9.805729955254094
460697.87549999997,4276457.5601,-0.5,1.004429734660635,10.102520366852993
460698.38248,4276458.5313,-0.5,1.012284155813871,10.286891420281849
460698.89254000003,4276459.4913,-0.5,1.025010299150274,10.5927884532757
460699.40622000006,4276460.4438000005,-0.5,1.0350171152830119,10.83969631767414
460699.91119,4276461.3773,-0.5,1.0424771760454947,11.027502782811238
460700.40745,4276462.2918,-0.5,1.0481898448212414,11.173515732420073
460700.89028000005,4276463.183999999,-0.5,1.05362334843481,11.314186895422218
460701.36704000004,4276464.0618,-0.5,1.0665038514278984,11.654773865250881
460701.83762999997,4276464.925100001,-0.5,1.0842389417960394,12.140566210564664
460702.29762,4276465.7741,-0.5,1.1048288120358376,12.730011970466677
460702.74873,4276466.6238,-0.5,1.124166393568058,13.309642597593255
460703.19105,4276467.474299999,-0.5,1.144479649520085,13.946963024368483
460703.63178000005,4276468.3197,-0.5,1.1589053849960085,14.418012077962903
460704.07056,4276469.1561,-0.5,1.1728910633409235,14.88987539294334
460704.50729,4276469.9836,-0.5,1.1967431951510368,15.730524198819491
460704.94447999995,4276470.8158,-0.5,1.2237244278829655,16.738804145731432
460705.38693000004,4276471.6559,-0.5,1.2436400959613505,17.524276461832308
460705.83454999997,4276472.5038,-0.5,1.2545211536891727,17.96888601196274
460706.35072,4276473.4668,-0.5,1.2531473808530689,17.912136117035704
460706.88375000004,4276474.4451,-0.5,1.2481175277648358,17.705880459177344
460707.42345,4276475.433300001,-0.5,1.2322425346941037,17.070354283563194
460707.96982000006,4276476.4312,-0.5,1.2107571003068605,16.24639845061884
460708.51557,4276477.444800001,-0.5,1.1931710946887952,15.601670252963043
460709.06775000005,4276478.4759,-0.5,1.1766203872142382,15.018286576731265
460709.62646000006,4276479.5244,-0.5,1.1455323452600903,13.980810373245928
460710.18909999996,4276480.5768,-0.5,1.1048318296290227,12.730100422271676
460710.86159,4276481.8246,-0.5,1.0662974909203493,11.649237267763183
460711.5381,4276483.0763,-0.5,1.0417281591839356,11.008500315040905
460712.15526,4276484.2247,-0.5,1.02321152927303,10.549005755367688
460712.76919,4276485.369299999,-0.5,1.0045845663850754,10.106122691025291
460713.39025999996,4276486.5156,-0.5,0.9891931338510178,9.754233189807815
460714.01839000004,4276487.663699999,-0.5,0.9908084151332338,9.790579880404398
460714.7006,4276488.907,-0.5,1.0007091673004078,10.016342519910149
460715.37671,4276490.1479,-0.5,1.0074721869391159,10.17354210757592
460717.09259,4276493.3266,-0.5,1.0378171750006733,10.909809693781375
460718.80710999994,4276496.5095,-0.5,1.072431814908437,11.814948009646496
460720.41425000003,4276499.5051,-0.5,1.1033390564720968,12.686419161740387
460722.01994,4276502.505,-0.5,1.1194667208152351,13.166390172375934
460723.62830999994,4276505.5021,-0.5,1.1313509603671164,13.531656364194353
460725.23936999997,4276508.4964000005,-0.5,1.1374232188357498,13.722183379944877
460726.85311,4276511.488,-0.5,1.1425090635278723,13.883822845321113
460728.45756999997,4276514.4698,-0.5,1.13542943040035,13.659331037604847
460730.00591,4276517.348199999,-0.5,1.115571670150196,13.04883291350771
460731.55108,4276520.2192,-0.5,1.0892705975759585,12.282042548703458
460732.05201000004,4276521.146799999,-0.5,1.040623683972759,10.980539636898593
460732.55001,4276522.0646,-0.5,0.9754001427096038,9.449310995395582
460733.04501,4276522.972499999,-0.5,0.9177904556321721,8.275427831602363
460733.53711000003,4276523.8755,-0.5,0.858455468595675,7.218641411077445
460734.02209,4276524.7805,-0.5,0.8025547194891346,6.3467986324545285
460734.50011,4276525.687700001,-0.5,0.7527194177176482,5.6587358003794055
460734.97000000003,4276526.5857,-0.5,0.7163575070366686,5.204242284660229
460735.4437100001,4276527.4816,-0.5,0.6990217429477558,5.000595698263412
460735.92114000005,4276528.3755,-0.5,0.6943562037351834,4.947162816874008
460736.41146,4276529.288699999,-0.5,0.6998180301330582,5.009772796121294
460736.90986,4276530.217,-0.5,0.7052304670052228,5.0725982437801775
460737.41626,4276531.1603,-0.5,0.7243390559112773,5.300771162937646
460737.92611,4276532.1161,-0.5,0.7194250663646206,5.241131621597417
460738.43921999994,4276533.0794,-0.5,0.7287563189254187,5.3549610825888
460738.95576,4276534.0503,-0.5,0.7399871776856741,5.495246491941906
460739.47807,4276535.026,-0.5,0.7494697766628872,5.616551903967883
460740.00733000005,4276536.0178,-0.5,0.7552273965511717,5.691508601777031
460740.54354999994,4276537.0258,-0.5,0.7516181231590824,5.644404418487704
460741.08664,4276538.0499,-0.5,0.7440842372010763,5.547333004381554
460741.62762000004,4276539.068700001,-0.5,0.7300890544627083,5.371419289733789
460742.54136,4276540.776000001,-0.5,0.7048496227005836,5.068151898213075
460743.44711999997,4276542.471700001,-0.5,0.6879188710368835,4.874374251959928
460744.34944,4276544.1583,-0.5,0.6687178341452759,4.663562851053769
460745.24549,4276545.8266,-0.5,0.6362183839303522,4.32731374260335
460746.21960000007,4276547.633199999,-0.5,0.5980791611092997,3.9635027249293198
460747.17834,4276549.4122,-0.5,0.5527644516772602,3.5707911660160447
460748.16119,4276551.2437,-0.5,0.5473403572716571,3.5264713289015606
460749.07188999996,4276552.7586,-0.5,0.5627850432416257,3.6541388296890838
460749.88224999997,4276554.0978,-0.5,0.5806807185291348,3.8078577713624693
460750.59216999996,4276555.261299999,-0.5,0.5870510816700283,3.8641242416884647
460750.83657,4276555.545,-0.5,0.6497793152933002,4.464566696356123
460750.9961,4276555.648999999,-0.5,0.6910829972651801,4.910017016704962
460751.07093000005,4276555.5734,-0.5,0.7398088493207655,5.492990517720172
460751.04375,4276555.3201,-0.5,0.7881938652474794,6.140360443003119
460750.83015,4276554.7324,-0.5,0.8174485933916412,6.568233649474729
460750.52112,4276553.979,-0.5,0.8512634872913459,7.100084007696347
460750.08105,4276552.967600001,-0.5,0.86152281906406,7.26980595833392
460749.6062,4276552.0673,-0.5,0.8646413508558477,7.322196016728957
460749.1248500001,4276551.1372,-0.5,0.8401406750313077,6.9205510249683355
460748.64011000004,4276550.1906,-0.5,0.8516240616801022,7.105981323046258
460748.14219000004,4276549.2378,-0.5,0.86493093346057,7.327080001589777
460747.63119,4276548.2788,-0.5,0.8374133279080019,6.877226498947608
460747.10702,4276547.313600001,-0.5,0.8097832260052924,6.453320372317404
460746.54053000006,4276546.257200001,-0.5,0.7542224503558487,5.678353823897332
460745.78371,4276544.8332,-0.5,0.7276575813758395,5.3414304929886205
460745.03396000003,4276543.4103,-0.5,0.7063024712552606,5.085134815086893
460744.28854,4276542.0013999995,-0.5,0.6905341947415379,4.903816321082398
460743.54736,4276540.6065,-0.5,0.6782413199670979,4.766957938971766
460742.81051000004,4276539.2256000005,-0.5,0.7054548702708446,5.075219971191646
460742.07276999997,4276537.840000001,-0.5,0.6930923680180159,4.932787058897456
460741.33423000004,4276536.4498000005,-0.5,0.6469392070715075,4.435465515442165
460740.59479,4276535.0549,-0.5,0.6596718502861736,4.567429475908703
460739.85487000004,4276533.6687,-0.5,0.6641410772476996,4.614674543958175
460739.16376,4276532.3834999995,-0.5,0.699342790872971,5.00429370615076
460738.66955000005,4276531.4757,-0.5,0.7164030945537267,5.204788598155182
460738.17855,4276530.5669,-0.5,0.7262926210927371,5.3246690662422
460737.68955000007,4276529.6564,-0.5,0.7301452889550739,5.37211485140101
