x,y,layer1,layer2,layer3,depth1,depth2
460660.63318,4276391.748799999,5.301668660079614,8.750563506631664,7.132745847606941,0.5,1.5
460660.20083,4276390.91,5.335637219721748,8.597532774409219,7.058701958320376,0.5,1.5
460659.76515,4276390.0681,5.394886406300126,8.52743248411791,6.967326669918811,0.5,1.5
460659.27479999996,4276389.1355,6.319420693450149,7.520805592404241,6.803676499299228,0.5,1.5
460658.78176999994,4276388.2074,6.223562457106603,7.530207118948185,6.67464123701269,0.5,1.5
460658.28091000003,4276387.2772,6.036590188377755,7.51721107845488,6.613503886136258,0.5,1.5
460657.77413,4276386.3475,6.699666581238576,7.432631101318736,6.460569398176574,0.5,1.5
460657.2616,4276385.4182,6.774687005124563,7.4270053637253834,6.380881068461362,0.5,1.5
460656.73481,4276384.4742,6.648245170566806,7.318032354122193,6.329976002687703,0.5,1.5
460656.20383,4276383.5085,6.749201006639965,7.177890415587183,6.21373421790132,0.5,1.5
460655.66865,4276382.5211,6.830601501069553,7.042670915857134,6.118149242354124,0.5,1.5
460655.14627,4276381.5368,6.765443135697351,6.996118405973892,6.048533580364158,0.5,1.5
460654.62429999997,4276380.5641,6.892626055000645,6.882275244118488,5.969395493749274,0.5,1.5
460654.15409,4276379.6907,6.142294656561111,7.720685139745661,5.935793339671091,0.5,1.5
460653.68363,4276378.8213,6.268627126163875,7.6469860516130295,5.8893144802843445,0.5,1.5
460653.21672,4276377.9489,6.371097861098429,7.656748416854885,5.79701979199299,0.5,1.5
460652.75135000004,4276377.0709999995,6.207610192795562,7.731493518697066,5.73512019114026,0.5,1.5
460652.28744,4276376.1876,6.013236581504318,7.694464788423639,5.686923148823359,0.5,1.5
460651.82545999996,4276375.3065,5.989869284881948,7.563831484799851,5.650528300659173,0.5,1.5
460651.35533999995,4276374.4346,5.814550039379228,7.436895386727878,5.609270732980954,0.5,1.5
460650.87708,4276373.572,5.562697985250626,7.352153932089012,5.522982079577111,0.5,1.5
460650.40329,4276372.7493,5.269495533879147,7.556652008175306,5.3701528078568455,0.5,1.5
460649.90473999997,4276371.901699999,4.787701431987393,7.748939317065387,5.303890454515834,0.5,1.5
460649.45697,4276371.1324,4.325173244271808,7.875117343326766,5.292275763435403,0.5,1.5
460649.05999,4276370.4416000005,3.8879497117997768,8.03340457197346,5.27748601449187,0.5,1.5
460648.81207,4276369.8675,3.347001514294102,8.029379617142864,5.302853527254502,0.5,1.5
460648.63216000004,4276369.3903,2.989596001910119,8.001443787432743,5.256596223910533,0.5,1.5
460648.48231999995,4276368.9559,2.9036698349762218,7.927215443758732,5.248173547581029,0.5,1.5
460648.37954,4276368.6051,2.834517271026443,7.914174255262848,5.2384874704998285,0.5,1.5
460648.32381999993,4276368.3379,2.6332087175028835,7.853930668333556,5.2437008203491215,0.5,1.5
460648.31517,4276368.1544,2.4452341112522853,7.797789803829937,5.302795744199895,0.5,1.5
460648.34106999997,4276368.0226,2.43657984705239,7.502249803428379,5.379058836419295,0.5,1.5
460648.44305,4276367.9987,2.544045063340449,7.11856373171832,5.413923147663883,0.5,1.5
460648.54548,4276367.9795,2.546378188290099,6.829940613313147,5.421334397671049,0.5,1.5
460648.64872000006,4276367.9652,2.623848137397724,6.467870401875526,5.425699973792712,0.5,1.5
460648.65061,4276367.9247,2.7939600658912656,6.273946483584368,5.419530863463964,0.5,1.5
460648.63219,4276367.8778,2.9634120496079976,6.105600091214822,5.449554325576613,0.5,1.5
460648.63107,4276367.88,2.7786911674421666,6.058262323272992,5.457226734801216,0.5,1.5
460648.62986000004,4276367.8828,2.6423889757666195,6.010186530151514,5.437192128129591,0.5,1.5
460648.62866000005,4276367.8861,2.610619890775911,5.982283272413175,5.441014242011786,0.5,1.5
460648.63821999996,4276367.9006,2.683570737598154,5.930447316966975,5.429169873723787,0.5,1.5
460648.65854000003,4276367.9276,2.827432414689109,5.917943924523945,5.447895554001645,0.5,1.5
460648.68963000004,4276367.9671,2.9493616483117777,5.918319023615271,5.433417992403543,0.5,1.5
460648.76818,4276368.0801,3.1062320298774972,5.84243693067761,5.459220806623776,0.5,1.5
460648.89400000003,4276368.2663,3.2212372403734197,5.840786053420724,5.490334523137303,0.5,1.5
460649.067,4276368.5257,3.339732631370354,5.904221969091078,5.532938014067071,0.5,1.5
460649.27161,4276368.8579,3.423598474318023,5.909247548547988,5.453033253551932,0.5,1.5
460649.5082500001,4276369.2615,3.5535348728191245,6.006279331651261,5.3615642574288085,0.5,1.5
460649.77684000006,4276369.7364,3.556846273385454,6.29970027099939,5.232171471273838,0.5,1.5
460650.07618000003,4276370.253500001,3.7519886893282344,6.579375227023994,5.178331423792477,0.5,1.5
460650.39535,4276370.8019,4.008134761634948,6.737707467751385,5.181172719233761,0.5,1.5
460650.73443,4276371.3817,4.2232294404736725,6.96074143987264,5.144118042027403,0.5,1.5
460651.10843,4276372.0355,4.531447805542474,7.175416096303933,5.109964076680552,0.5,1.5
460651.48066,4276372.7022,4.796375606869968,7.397321585117996,5.1154739407832945,0.5,1.5
460651.85104,4276373.3818,4.895285902829579,7.613670219324769,5.142889198985252,0.5,1.5
460652.21348000003,4276374.0572999995,5.0066133731571245,7.756919020628314,5.143922886707116,0.5,1.5
460652.58356999996,4276374.7291,5.174205488619951,7.907231406644964,5.292978106474453,0.5,1.5
460652.96121000004,4276375.3972000005,5.36826502452812,7.996458391229734,5.440533534255648,0.5,1.5
460653.35309999995,4276376.0784,5.66359940615316,7.969172216434495,5.610950811670475,0.5,1.5
460653.76034999994,4276376.8019,5.745491033926703,7.942825049785424,5.736239405900211,0.5,1.5
460654.18312,4276377.5678,5.722229409528009,8.045315439099571,5.797103653206088,0.5,1.5
460654.62062999996,4276378.3733,5.702199081810292,8.037461315887423,5.91080659357691,0.5,1.5
460655.05785999994,4276379.176,5.865801107650235,8.020031984499473,6.00086964577524,0.5,1.5
460655.49481000006,4276379.9759,6.04913129774709,7.972837247002578,6.012984562169048,0.5,1.5
460655.93467000005,4276380.782,6.200266950914906,8.070760669717583,5.995807770106069,0.5,1.5
460656.3837,4276381.611300001,6.2944591385941395,8.143084993564749,6.032833932436494,0.5,1.5
460656.84179999994,4276382.4638,6.380657646286827,8.268247872653783,6.069382866737951,0.5,1.5
460657.28859,4276383.3007,6.325993025221262,8.405547201215938,6.124479115978693,0.5,1.5
460657.71755999996,4276384.1052,6.258373570276108,8.456312901501455,6.226754142583811,0.5,1.5
460658.12870000006,4276384.8773,6.273490214756787,8.509316564735892,6.293575210089507,0.5,1.5
460658.5220100001,4276385.617,6.372623650501552,8.53450721420683,6.377966985790128,0.5,1.5
460658.89811000007,4276386.3269,6.3934473661730316,8.671178750507183,6.423296786181978,0.5,1.5
460659.42552000005,4276387.3273,5.950220996262905,8.690219170533428,6.578691652553653,0.5,1.5
460659.95359000005,4276388.3184,5.693964739168384,8.785489482627389,6.724530977147636,0.5,1.5
460660.47921,4276389.291100001,5.616171248980384,8.927088091403409,6.88639855214488,0.5,1.5
460661.00220999995,4276390.245399999,5.605950627709511,9.027621663419335,6.982593709264163,0.5,1.5
460661.52418,4276391.2009000005,5.585708693200472,9.124503246400955,7.080555680807176,0.5,1.5
460662.06541,4276392.1963,5.78771116675885,9.13870811766802,7.138522061626034,0.5,1.5
460662.62588999997,4276393.2317,5.853051564595584,9.108399717404094,7.2230511573713105,0.5,1.5
460663.20602000004,4276394.2985,5.977006891715925,9.091559836406809,7.263313708583846,0.5,1.5
460663.80581,4276395.3967,6.002209395299096,9.063618077936189,7.295598737370412,0.5,1.5
460664.42525,4276396.5264,6.105708819685881,8.929711128762534,7.374261921827751,0.5,1.5
460664.89436,4276397.3691,6.45700268497985,9.006631571725439,7.376067684299554,0.5,1.5
460665.45684,4276398.404,6.680030393924457,9.106281726364479,7.408500339068557,0.5,1.5
460666.02002999996,4276399.4579,6.9248775248470045,9.054523493001653,7.400355500425574,0.5,1.5
460666.5841,4276400.5307,6.993159284949651,9.103226896012572,7.42753246042098,0.5,1.5
460667.14496,4276401.5896,7.036785866808584,9.184423494950881,7.410748699950959,0.5,1.5
460667.70271,4276402.6346,7.010222534621095,9.26327001348095,7.439778107337236,0.5,1.5
460668.35284,4276403.827099999,7.250982918507945,9.294422421901485,7.365055068554649,0.5,1.5
460669.00302999996,4276405.0156,7.347285838425832,9.371043171192749,7.3191233330924685,0.5,1.5
460669.64452,4276406.2045,7.502906925481941,9.479614749131734,7.275209629848567,0.5,1.5
460670.27739000006,4276407.3938,7.599827397478008,9.622074673155051,7.1905066816675065,0.5,1.5
460670.90310999996,4276408.5816,7.513131846738608,9.742492894285622,7.149941877730082,0.5,1.5
460671.43854999996,4276409.5868,7.387038878897458,9.81668957563536,7.130776245797819,0.5,1.5
460671.97629,4276410.5828,7.467257007929686,9.761040598384433,7.119821531914733,0.5,1.5
460672.51625,4276411.5697,7.597023389502995,9.704975576986861,7.086249146387531,0.5,1.5
460673.05847999995,4276412.5579,7.986008416642863,9.552125223703419,7.027405927966795,0.5,1.5
460673.60289000004,4276413.5476,8.262177888616444,9.494306478974266,6.929486157523682,0.5,1.5
460674.05399000004,4276414.3772,8.519978891402841,9.492142597662072,6.878398503465247,0.5,1.5
460675.13829999993,4276416.2676,9.450711253954276,9.43226522636008,6.621090206094753,0.5,1.5
460676.18267,4276418.0741,10.254237987166844,9.309727328916447,6.459538100530491,0.5,1.5
460677.1871999999,4276419.7967,11.072617908548903,9.19066598091647,6.295151064420373,0.5,1.5
460678.15181,4276421.4354,12.013754030606561,9.021696729743766,6.083931357688729,0.5,1.5
460679.06667,4276422.9927,12.95396115878303,8.880566804601195,5.83825398945902,0.5,1.5
460679.93186,4276424.4685,13.687928025873285,8.79526575016859,5.623826487370241,0.5,1.5
460680.74730000005,4276425.8628,14.438078605913415,8.669771714180815,5.431919204780618,0.5,1.5
460681.51785000006,4276427.1740999995,14.607195472342704,8.712791558429966,5.324631128847654,0.5,1.5
460682.2437,4276428.4023,14.989694021681185,8.86252426757339,5.203046510973013,0.5,1.5
460682.92466,4276429.5475,15.383402467505263,9.053724118881096,5.081165442254861,0.5,1.5
460682.93477,4276429.5692,15.168712684719607,9.268040902472585,5.181852487559715,0.5,1.5
460682.95593999996,4276429.6077,14.902929107567555,9.56823342904525,5.213076663989091,0.5,1.5
460682.98798000003,4276429.663,14.361403050335623,9.769633479859221,5.285441054325649,0.5,1.5
460683.06403,4276429.7994,13.848897861303744,10.024134528494347,5.348781454110574,0.5,1.5
460683.18406999996,4276430.0159,13.40552241191247,10.137039741575402,5.422338128678677,0.5,1.5
460683.34794000007,4276430.3127,12.92710770935298,10.305889311651608,5.4624055395307645,0.5,1.5
460683.55571999995,4276430.6896,12.330956401756943,10.463311422579324,5.541513730768525,0.5,1.5
460683.80509000004,4276431.151,12.042680298502301,10.576956965731611,5.592168603372192,0.5,1.5
460684.09595,4276431.6969,11.545622146712827,10.521309016415184,5.71989973245327,0.5,1.5
460684.55791,4276432.5742,11.643550526331033,10.470058310132133,5.7500926664163545,0.5,1.5
460685.053,4276433.515699999,11.836942470262171,10.47249550425944,5.689995251903025,0.5,1.5
460685.58103999996,4276434.5213,12.072345835971774,10.509655201667487,5.590552103984129,0.5,1.5
460686.14615000004,4276435.5956,12.408829485027159,10.60647888885903,5.472400788843409,0.5,1.5
460686.71537,4276436.6742,12.427961992768529,10.739695039228058,5.430613943831991,0.5,1.5
460687.28853,4276437.7573,12.033687889162767,10.906793202843092,5.484044032858245,0.5,1.5
460687.86804,4276438.8397,11.581842755327513,10.866030614715958,5.5855645145489214,0.5,1.5
460688.45399,4276439.921699999,11.759175141084,10.824801615761034,5.580757069273911,0.5,1.5
460689.04628999997,4276441.0031,11.896917732154037,10.669893844592258,5.544093283297226,0.5,1.5
460689.63307,4276442.0775,12.064949444023283,10.403678639509447,5.450259739180428,0.5,1.5
460690.08491000003,4276442.897899999,11.487889276963928,10.177799304886463,5.4606728951906724,0.5,1.5
460690.53115,4276443.711300001,10.786993210177211,9.891161722744378,5.542577163024172,0.5,1.5
460690.97611,4276444.530300001,10.076367273276754,9.590507855130422,5.678224861527789,0.5,1.5
460691.41577,4276445.3504,9.560751815132392,9.237439944800284,5.817477615282996,0.5,1.5
460691.85003000003,4276446.171600001,9.37452404933903,8.706839929114821,5.89496988976612,0.5,1.5
460692.28449,4276446.9799999995,9.46007044472603,8.365073839125897,5.883773091449273,0.5,1.5
460692.71683,4276447.7807,9.726285003911721,8.230253533093023,5.797453138656969,0.5,1.5
460693.14694999997,4276448.5735,9.496062973636613,8.135022313383143,5.733053743058911,0.5,1.5
460693.5724400001,4276449.3794,9.420687168715855,8.085307230751484,5.694590240071931,0.5,1.5
460694.00525000005,4276450.204700001,9.311651024260263,8.261233481668867,5.6893299526748145,0.5,1.5
460694.4452000001,4276451.0496,9.313193887248948,8.442554220946828,5.7092152407109475,0.5,1.5
460694.90471000003,4276451.9255,9.37223065748329,8.54831085450311,5.725045000989434,0.5,1.5
460695.37954,4276452.8199000005,9.520440513755352,8.520827810223262,5.687298314535577,0.5,1.5
460695.86970000004,4276453.7328,9.646928567449635,8.647291478030109,5.6147335411180626,0.5,1.5
460696.36783000006,4276454.6564,9.621371451115355,8.867484325671901,5.580920671103902,0.5,1.5
460696.86852,4276455.6047,9.737186926596591,8.971908188850549,5.550469190200411,0.5,1.5
460697.37168000004,4276456.5776,9.805729955254094,9.114182550713132,5.599830291878563,0.5,1.5
460697.87549999997,4276457.5601,10.102520366852993,9.110054776287694,5.625626149761621,0.5,1.5
460698.38248,4276458.5313,10.286891420281849,9.135137441472162,5.595971624108876,0.5,1.5
460698.89254000003,4276459.4913,10.5927884532757,9.195985121948182,5.504203018071242,0.5,1.5
460699.40622000006,4276460.4438000005,10.83969631767414,9.221191851604198,5.359996380521548,0.5,1.5
460699.91119,4276461.3773,11.027502782811238,9.35062177321929,5.2587738774793005,0.5,1.5
460700.40745,4276462.2918,11.173515732420073,9.64514326053305,5.2056669038917915,0.5,1.5
460700.89028000005,4276463.183999999,11.314186895422218,9.831511414823211,5.149933864789198,0.5,1.5
460701.36704000004,4276464.0618,11.654773865250881,9.978084672707963,5.027186186634017,0.5,1.5
460701.83762999997,4276464.925100001,12.140566210564664,10.136170616769082,4.82997688439378,0.5,1.5
460702.29762,4276465.7741,12.730011970466677,10.199079453331533,4.548429250228,0.5,1.5
460702.74873,4276466.6238,13.309642597593255,10.341973547906644,4.304508631403855,0.5,1.5
460703.19105,4276467.474299999,13.946963024368483,10.472127788144597,4.096558936342575,0.5,1.5
460703.63178000005,4276468.3197,14.418012077962903,10.638441359552996,3.983175884378004,0.5,1.5
460704.07056,4276469.1561,14.88987539294334,10.934679502093111,3.947342126534257,0.5,1.5
460704.50729,4276469.9836,15.730524198819491,11.052973384287286,3.818453555359808,0.5,1.5
460704.94447999995,4276470.8158,16.738804145731432,11.157555633015285,3.57088810069187,0.5,1.5
