    0.48173E+02   -0.90033E+01    0.72459E+02    0.18601E+01
    0.48605E+02   -0.87464E+01    0.74725E+02    0.18735E+01
    0.21274E+02   -0.32254E+01    0.12626E+02    0.11013E+01
    0.21651E+02   -0.34664E+01    0.13880E+02    0.11424E+01
    0.21552E+02   -0.30401E+01    0.11626E+02    0.10654E+01
    0.21493E+02   -0.32440E+01    0.12703E+02    0.11039E+01
    0.62661E+02   -0.25095E+01    0.11955E+03    0.20775E+01
    0.63032E+02   -0.24586E+01    0.11684E+03    0.20676E+01
    0.62822E+02   -0.23058E+01    0.10930E+03    0.20386E+01
    0.62838E+02   -0.24246E+01    0.11517E+03    0.20613E+01
    0.18349E+02   -0.54144E+00    0.77958E+01    0.89186E+00
    0.18425E+02   -0.35675E+00    0.75129E+01    0.87581E+00
    0.18255E+02   -0.32916E+00    0.77847E+01    0.89124E+00
    0.18343E+02   -0.40912E+00    0.77152E+01    0.88735E+00
    0.33575E+02   -0.83261E+00    0.12633E+02    0.11015E+01
    0.33391E+02   -0.10061E+01    0.12769E+02    0.11062E+01
    0.33579E+02   -0.11056E+01    0.12923E+02    0.11114E+01
    0.33515E+02   -0.98143E+00    0.12617E+02    0.11010E+01
    0.45688E+02   -0.75683E+01    0.75089E+02    0.18756E+01
    0.46581E+02   -0.75991E+01    0.76005E+02    0.18808E+01
    0.46155E+02   -0.72024E+01    0.79042E+02    0.18979E+01
    0.46141E+02   -0.74566E+01    0.76685E+02    0.18847E+01
    0.36291E+02   -0.63778E+00    0.19264E+02    0.12847E+01
    0.36502E+02   -0.71587E+00    0.18399E+02    0.12648E+01
    0.36468E+02   -0.48084E+00    0.23100E+02    0.13636E+01
    0.36421E+02   -0.61150E+00    0.19860E+02    0.12980E+01
    0.65381E+02   -0.97502E+00    0.94879E+02    0.19772E+01
    0.65669E+02   -0.98130E+00    0.95927E+02    0.19819E+01
    0.65522E+02   -0.81694E+00    0.10223E+03    0.20096E+01
    0.65524E+02   -0.92442E+00    0.97218E+02    0.19877E+01
    0.16183E+02   -0.81928E+00    0.52067E+01    0.71656E+00
    0.16431E+02   -0.79581E+00    0.54220E+01    0.73416E+00
    0.16313E+02   -0.65080E+00    0.49841E+01    0.69758E+00
    0.16309E+02   -0.75530E+00    0.51953E+01    0.71561E+00
    0.46158E+02   -0.87173E+01    0.68037E+02    0.18327E+01
    0.46582E+02   -0.79779E+01    0.73086E+02    0.18638E+01
    0.45689E+02   -0.79471E+01    0.71480E+02    0.18542E+01
    0.46143E+02   -0.82141E+01    0.70750E+02    0.18497E+01
    0.19634E+02   -0.61663E+00    0.58069E+01    0.76394E+00
    0.19522E+02   -0.41569E+00    0.54561E+01    0.73688E+00
    0.19442E+02   -0.54504E+00    0.60565E+01    0.78222E+00
    0.19533E+02   -0.52579E+00    0.57663E+01    0.76090E+00
    0.54462E+02   -0.87439E+01    0.10182E+03    0.20078E+01
    0.54049E+02   -0.79785E+01    0.10319E+03    0.20136E+01
    0.53715E+02   -0.84700E+01    0.98024E+02    0.19913E+01
    0.54076E+02   -0.83974E+01    0.10101E+03    0.20044E+01
    0.52214E+02   -0.23792E+01    0.91322E+02    0.19606E+01
    0.52553E+02   -0.23755E+01    0.92754E+02    0.19673E+01
    0.52406E+02   -0.21645E+01    0.92980E+02    0.19684E+01
    0.52391E+02   -0.23064E+01    0.92369E+02    0.19655E+01
    0.46570E+02   -0.68092E-01    0.33247E+02    0.15217E+01
    0.46404E+02   -0.68092E-01    0.45255E+02    0.16557E+01
    0.46448E+02   -0.27237E+00    0.33915E+02    0.15304E+01
    0.46474E+02   -0.13618E+00    0.37787E+02    0.15773E+01
    0.64904E+02   -0.82951E+01    0.15392E+03    0.21873E+01
    0.64300E+02   -0.89412E+01    0.14705E+03    0.21675E+01
    0.65224E+02   -0.89734E+01    0.14348E+03    0.21568E+01
    0.64809E+02   -0.87366E+01    0.14821E+03    0.21709E+01
    0.48336E+02   -0.80259E+00    0.75643E+02    0.18788E+01
    0.48540E+02   -0.65040E+00    0.64886E+02    0.18122E+01
    0.48365E+02   -0.61705E+00    0.66197E+02    0.18208E+01
    0.48414E+02   -0.69001E+00    0.69317E+02    0.18408E+01
    0.17611E+02   -0.10664E+01    0.74570E+01    0.87256E+00
    0.17817E+02   -0.12814E+01    0.77174E+01    0.88747E+00
    0.17860E+02   -0.10188E+01    0.77049E+01    0.88677E+00
    0.17763E+02   -0.11222E+01    0.76210E+01    0.88201E+00
    0.11994E+01   -0.71045E+00    0.28736E+01    0.45842E+00
    0.10946E+01   -0.49720E+00    0.27879E+01    0.44528E+00
    0.10744E+01   -0.62023E+00    0.28435E+01    0.45385E+00
    0.71554E+02   -0.52527E+00    0.10030E+03    0.20013E+01
    0.71700E+02   -0.37688E+00    0.10197E+03    0.20085E+01
    0.71551E+02   -0.35363E+00    0.90940E+02    0.19588E+01
    0.71601E+02   -0.41859E+00    0.97476E+02    0.19889E+01
    0.43494E+02   -0.42464E+00    0.38873E+02    0.15897E+01
    0.43374E+02   -0.58840E+00    0.35495E+02    0.15502E+01
    0.43619E+02   -0.60136E+00    0.33870E+02    0.15298E+01
    0.43496E+02   -0.53813E+00    0.35762E+02    0.15534E+01
    0.18794E+02   -0.10088E+02    0.29631E+02    0.14718E+01
    0.19020E+02   -0.90983E+01    0.29189E+02    0.14652E+01
    0.18278E+02   -0.93294E+01    0.28584E+02    0.14561E+01
    0.18697E+02   -0.95051E+01    0.29160E+02    0.14648E+01
    0.28435E+01   -0.70585E+00    0.26921E+01    0.43009E+00
    0.30332E+01   -0.85133E+00    0.28578E+01    0.45603E+00
    0.29965E+01   -0.65260E+00    0.26172E+01    0.41784E+00
    0.29577E+01   -0.73660E+00    0.27195E+01    0.43449E+00
    0.26124E+02   -0.39403E+00    0.82103E+01    0.91436E+00
    0.25976E+02   -0.54668E+00    0.77657E+01    0.89018E+00
    0.26221E+02   -0.54582E+00    0.78754E+01    0.89627E+00
    0.26107E+02   -0.49551E+00    0.79049E+01    0.89790E+00
    0.12139E+01   -0.43100E+00    0.27910E+01    0.44576E+00
    0.13187E+01   -0.64425E+00    0.28088E+01    0.44852E+00
    0.14065E+01   -0.38825E+00    0.27633E+01    0.44143E+00
    0.13130E+01   -0.48783E+00    0.27817E+01    0.44432E+00
    0.27291E+01   -0.10347E+01    0.30787E+01    0.48837E+00
    0.29663E+01   -0.94686E+00    0.30114E+01    0.47876E+00
    0.27766E+01   -0.80138E+00    0.27918E+01    0.44589E+00
    0.28240E+01   -0.92764E+00    0.29592E+01    0.47117E+00
    0.42967E+01   -0.55587E+01    0.96001E+01    0.98227E+00
    0.42178E+01   -0.61968E+01    0.10211E+02    0.10091E+01
    0.46365E+01   -0.58127E+01    0.10142E+02    0.10061E+01
    0.43837E+01   -0.58561E+01    0.99843E+01    0.99932E+00
    0.57601E+02   -0.36875E+00    0.11840E+03    0.20734E+01
    0.57715E+02   -0.55144E+00    0.10612E+03    0.20258E+01
    0.57768E+02   -0.33436E+00    0.11475E+03    0.20598E+01
    0.57695E+02   -0.41818E+00    0.11288E+03    0.20526E+01
    0.69278E+02   -0.34682E+00    0.14390E+03    0.21581E+01
    0.69452E+02   -0.53378E+00    0.13104E+03    0.21174E+01
    0.69440E+02   -0.33427E+00    0.14870E+03    0.21723E+01
    0.69390E+02   -0.40496E+00    0.14144E+03    0.21506E+01
    0.21250E+02   -0.39104E+00    0.59104E+01    0.77162E+00
    0.21334E+02   -0.60839E+00    0.52730E+01    0.72205E+00
    0.21417E+02   -0.37309E+00    0.63183E+01    0.80060E+00
    0.21334E+02   -0.45751E+00    0.57911E+01    0.76276E+00
    0.17503E+02   -0.11813E+01    0.73539E+01    0.86652E+00
    0.17427E+02   -0.14783E+01    0.75670E+01    0.87892E+00
    0.17708E+02   -0.13963E+01    0.77238E+01    0.88783E+00
    0.17546E+02   -0.13519E+01    0.75352E+01    0.87710E+00
    0.19820E+02   -0.84834E+00    0.58936E+01    0.77038E+00
    0.19819E+02   -0.11107E+01    0.60710E+01    0.78326E+00
    0.20072E+02   -0.10085E+01    0.57012E+01    0.75597E+00
    0.19904E+02   -0.98920E+00    0.58620E+01    0.76805E+00
    0.93483E+01   -0.62185E+00    0.32402E+01    0.51057E+00
    0.92051E+01   -0.45410E+00    0.29154E+01    0.46469E+00
    0.91204E+01   -0.65430E+00    0.33068E+01    0.51941E+00
    0.92246E+01   -0.57675E+00    0.31448E+01    0.49759E+00
    0.68362E+02   -0.48257E+00    0.15196E+03    0.21817E+01
    0.68175E+02   -0.58277E+00    0.14528E+03    0.21622E+01
    0.68292E+02   -0.70360E+00    0.12084E+03    0.20822E+01
    0.68276E+02   -0.58965E+00    0.13842E+03    0.21412E+01
    0.28408E+02   -0.20044E+01    0.11844E+02    0.10735E+01
    0.28329E+02   -0.23700E+01    0.13145E+02    0.11188E+01
    0.28612E+02   -0.21718E+01    0.13124E+02    0.11181E+01
    0.28450E+02   -0.21821E+01    0.12691E+02    0.11035E+01
    0.34819E+02   -0.14356E+01    0.24409E+02    0.13876E+01
    0.34817E+02   -0.11589E+01    0.19668E+02    0.12938E+01
    0.34571E+02   -0.13040E+01    0.20550E+02    0.13128E+01
    0.34736E+02   -0.12995E+01    0.21439E+02    0.13312E+01
    0.40937E+02   -0.87088E+00    0.25888E+02    0.14131E+01
    0.40949E+02   -0.65624E+00    0.30007E+02    0.14772E+01
    0.40790E+02   -0.68010E+00    0.29401E+02    0.14684E+01
    0.40892E+02   -0.73574E+00    0.28121E+02    0.14490E+01
    0.57870E+02   -0.13693E+01    0.88162E+02    0.19453E+01
    0.57712E+02   -0.15518E+01    0.90832E+02    0.19582E+01
    0.57966E+02   -0.16249E+01    0.90540E+02    0.19568E+01
    0.57850E+02   -0.15153E+01    0.89633E+02    0.19525E+01
    0.92770E+01   -0.22232E+01    0.77129E+01    0.88722E+00
    0.90573E+01   -0.24746E+01    0.81974E+01    0.91367E+00
    0.94777E+01   -0.24575E+01    0.83957E+01    0.92406E+00
    0.92707E+01   -0.23851E+01    0.81091E+01    0.90897E+00
    0.60124E+02   -0.44405E+00    0.98140E+02    0.19918E+01
    0.60065E+02   -0.66695E+00    0.95645E+02    0.19807E+01
    0.60239E+02   -0.57363E+00    0.97378E+02    0.19885E+01
    0.60143E+02   -0.56155E+00    0.97153E+02    0.19875E+01
    0.52375E+02   -0.28397E+01    0.90621E+02    0.19572E+01
    0.52546E+02   -0.25443E+01    0.92219E+02    0.19648E+01
    0.52206E+02   -0.25480E+01    0.90692E+02    0.19576E+01
    0.52375E+02   -0.26440E+01    0.91190E+02    0.19599E+01
    0.53812E+02   -0.10610E+01    0.98358E+02    0.19928E+01
    0.53931E+02   -0.13244E+01    0.94228E+02    0.19742E+01
    0.54096E+02   -0.10782E+01    0.98196E+02    0.19921E+01
    0.53946E+02   -0.11546E+01    0.96570E+02    0.19848E+01
    0.65534E+02   -0.13881E+01    0.89862E+02    0.19536E+01
    0.65672E+02   -0.11241E+01    0.91292E+02    0.19604E+01
    0.65384E+02   -0.11178E+01    0.91000E+02    0.19590E+01
    0.65530E+02   -0.12100E+01    0.90157E+02    0.19550E+01
    0.38469E+02   -0.10085E+02    0.52637E+02    0.17213E+01
    0.39117E+02   -0.93422E+01    0.55283E+02    0.17426E+01
    0.38446E+02   -0.90728E+01    0.55839E+02    0.17469E+01
    0.38677E+02   -0.95000E+01    0.54490E+02    0.17363E+01
    0.28416E+02   -0.25605E+01    0.14317E+02    0.11559E+01
    0.28758E+02   -0.27663E+01    0.15926E+02    0.12021E+01
    0.28699E+02   -0.23623E+01    0.14091E+02    0.11489E+01
    0.28625E+02   -0.25630E+01    0.14747E+02    0.11687E+01
    0.62845E+02   -0.29829E+01    0.13981E+03    0.21455E+01
    0.63038E+02   -0.26279E+01    0.12551E+03    0.20987E+01
    0.62666E+02   -0.26788E+01    0.12739E+03    0.21051E+01
    0.62850E+02   -0.27632E+01    0.13091E+03    0.21170E+01
    0.44732E+01   -0.11978E+01    0.35082E+01    0.54508E+00
    0.45929E+01   -0.97305E+00    0.30917E+01    0.49020E+00
    0.43363E+01   -0.10073E+01    0.31692E+01    0.50094E+00
    0.44675E+01   -0.10594E+01    0.32536E+01    0.51237E+00
    0.67973E+02   -0.42103E+01    0.14067E+03    0.21482E+01
    0.67573E+02   -0.42406E+01    0.14585E+03    0.21639E+01
    0.68005E+02   -0.46017E+01    0.14658E+03    0.21661E+01
    0.67850E+02   -0.43509E+01    0.14453E+03    0.21600E+01
    0.44907E+02   -0.73375E+01    0.75418E+02    0.18775E+01
    0.44613E+02   -0.67013E+01    0.79422E+02    0.18999E+01
    0.44217E+02   -0.69461E+01    0.75865E+02    0.18800E+01
    0.44579E+02   -0.69950E+01    0.76848E+02    0.18856E+01
    0.35918E+02   -0.95555E+00    0.18685E+02    0.12715E+01
    0.36163E+02   -0.10393E+01    0.18550E+02    0.12684E+01
    0.36113E+02   -0.79741E+00    0.17805E+02    0.12505E+01
    0.36065E+02   -0.93077E+00    0.18147E+02    0.12588E+01
    0.59912E+02   -0.17622E+01    0.94866E+02    0.19771E+01
    0.59989E+02   -0.20793E+01    0.10305E+03    0.20131E+01
    0.60159E+02   -0.18302E+01    0.97821E+02    0.19904E+01
    0.60020E+02   -0.18906E+01    0.98407E+02    0.19930E+01
    0.18917E+02   -0.25266E+01    0.10297E+02    0.10127E+01
    0.19089E+02   -0.28103E+01    0.11242E+02    0.10509E+01
    0.19229E+02   -0.24889E+01    0.10004E+02    0.10002E+01
    0.19078E+02   -0.26086E+01    0.10507E+02    0.10215E+01
    0.63132E+02   -0.23294E+01    0.11029E+03    0.20425E+01
    0.63061E+02   -0.19927E+01    0.10045E+03    0.20020E+01
    0.62922E+02   -0.21766E+01    0.10551E+03    0.20233E+01
    0.63038E+02   -0.21663E+01    0.10530E+03    0.20224E+01
    0.42588E+02   -0.79112E+01    0.65903E+02    0.18189E+01
    0.42777E+02   -0.86508E+01    0.62393E+02    0.17951E+01
    0.43388E+02   -0.80459E+01    0.66093E+02    0.18202E+01
    0.42917E+02   -0.82026E+01    0.64679E+02    0.18108E+01
    0.64245E+02   -0.94106E+01    0.14014E+03    0.21466E+01
    0.64685E+02   -0.10173E+02    0.12975E+03    0.21131E+01
    0.65169E+02   -0.94428E+01    0.13755E+03    0.21384E+01
    0.64700E+02   -0.96754E+01    0.13580E+03    0.21329E+01
    0.63958E+02   -0.86835E+01    0.15275E+03    0.21840E+01
    0.64563E+02   -0.80374E+01    0.15873E+03    0.22007E+01
    0.63859E+02   -0.79427E+01    0.16273E+03    0.22115E+01
    0.64127E+02   -0.82212E+01    0.15816E+03    0.21991E+01
    0.37446E+02   -0.95153E+01    0.53189E+02    0.17258E+01
    0.38051E+02   -0.10128E+02    0.52121E+02    0.17170E+01
    0.38028E+02   -0.91160E+01    0.55220E+02    0.17421E+01
    0.37842E+02   -0.95865E+01    0.53497E+02    0.17283E+01
    0.39658E+01   -0.62087E+01    0.99805E+01    0.99915E+00
    0.40447E+01   -0.55705E+01    0.93935E+01    0.97283E+00
    0.36285E+01   -0.58602E+01    0.93857E+01    0.97247E+00
    0.38796E+01   -0.58798E+01    0.95850E+01    0.98159E+00
    0.38514E+02   -0.51347E+01    0.78468E+02    0.18947E+01
    0.38290E+02   -0.46331E+01    0.78703E+02    0.18960E+01
    0.37978E+02   -0.50159E+01    0.78703E+02    0.18960E+01
    0.38261E+02   -0.49279E+01    0.78823E+02    0.18967E+01
    0.55535E+01   -0.11510E+01    0.35703E+01    0.55271E+00
    0.56583E+01   -0.94411E+00    0.32233E+01    0.50830E+00
    0.53974E+01   -0.95810E+00    0.31205E+01    0.49422E+00
    0.55364E+01   -0.10177E+01    0.32945E+01    0.51779E+00
    0.59630E+02   -0.81737E+01    0.14968E+03    0.21752E+01
    0.59015E+02   -0.88992E+01    0.13885E+03    0.21425E+01
    0.59913E+02   -0.88849E+01    0.14195E+03    0.21521E+01
    0.59519E+02   -0.86526E+01    0.14357E+03    0.21571E+01
    0.71365E+02   -0.82786E+01    0.11818E+03    0.20726E+01
    0.71135E+02   -0.89602E+01    0.11544E+03    0.20624E+01
    0.71503E+02   -0.87068E+01    0.11549E+03    0.20625E+01
    0.37816E+02   -0.23418E+01    0.43888E+02    0.16423E+01
    0.37495E+02   -0.24628E+01    0.48077E+02    0.16819E+01
    0.37883E+02   -0.26457E+01    0.51513E+02    0.17119E+01
    0.37731E+02   -0.24834E+01    0.47810E+02    0.16795E+01
    0.47458E+02   -0.46457E+01    0.10222E+03    0.20095E+01
    0.47108E+02   -0.44621E+01    0.10613E+03    0.20258E+01
    0.46968E+02   -0.48270E+01    0.10132E+03    0.20057E+01
    0.47178E+02   -0.46449E+01    0.10325E+03    0.20139E+01
    0.23468E+02   -0.25397E+01    0.11170E+02    0.10481E+01
    0.23158E+02   -0.23617E+01    0.97539E+01    0.98918E+00
    0.23098E+02   -0.26955E+01    0.11544E+02    0.10623E+01
    0.23241E+02   -0.25323E+01    0.10817E+02    0.10341E+01
    0.45622E+02   -0.26114E+01    0.11186E+03    0.20487E+01
    0.45520E+02   -0.22876E+01    0.10348E+03    0.20148E+01
    0.45221E+02   -0.25155E+01    0.10201E+03    0.20087E+01
    0.45454E+02   -0.24715E+01    0.10628E+03    0.20265E+01
    0.18083E+02   -0.51540E+00    0.80767E+01    0.90723E+00
    0.18263E+02   -0.58111E+00    0.79325E+01    0.89941E+00
    0.18170E+02   -0.36883E+00    0.79852E+01    0.90228E+00
    0.18172E+02   -0.48845E+00    0.80159E+01    0.90395E+00
    0.46635E+02   -0.56600E+00    0.22018E+02    0.13428E+01
    0.46732E+02   -0.37299E+00    0.17354E+02    0.12394E+01
    0.46526E+02   -0.43293E+00    0.25143E+02    0.14004E+01
    0.46631E+02   -0.45731E+00    0.20835E+02    0.13188E+01
    0.15042E+02   -0.64494E+00    0.43309E+01    0.63658E+00
    0.15037E+02   -0.85649E+00    0.47212E+01    0.67405E+00
    0.15200E+02   -0.67400E+00    0.44383E+01    0.64722E+00
    0.15093E+02   -0.72514E+00    0.44921E+01    0.65245E+00
    0.21176E+02   -0.11311E+01    0.45452E+01    0.65756E+00
    0.21228E+02   -0.87119E+00    0.45204E+01    0.65518E+00
    0.20964E+02   -0.94708E+00    0.45302E+01    0.65612E+00
    0.21123E+02   -0.98311E+00    0.44844E+01    0.65171E+00
    0.11668E+02   -0.64440E+00    0.35956E+01    0.55578E+00
    0.11835E+02   -0.83178E+00    0.41055E+01    0.61336E+00
    0.11901E+02   -0.65490E+00    0.35802E+01    0.55391E+00
    0.11801E+02   -0.71036E+00    0.37484E+01    0.57384E+00
    0.48408E+02   -0.87997E+00    0.81033E+02    0.19087E+01
    0.48653E+02   -0.92654E+00    0.80751E+02    0.19071E+01
    0.48612E+02   -0.72777E+00    0.68315E+02    0.18345E+01
    0.48558E+02   -0.84476E+00    0.76959E+02    0.18863E+01
    0.57311E+02   -0.43863E+01    0.14890E+03    0.21729E+01
    0.57109E+02   -0.47601E+01    0.14906E+03    0.21734E+01
    0.57698E+02   -0.47388E+01    0.15521E+03    0.21909E+01
    0.57373E+02   -0.46284E+01    0.15130E+03    0.21798E+01
    0.64119E+02   -0.67648E+01    0.17712E+03    0.22483E+01
    0.63340E+02   -0.67112E+01    0.17966E+03    0.22544E+01
    0.63646E+02   -0.72938E+01    0.17162E+03    0.22346E+01
    0.63702E+02   -0.69233E+01    0.17640E+03    0.22465E+01
    0.53884E+01   -0.83333E+00    0.28807E+01    0.45949E+00
    0.56493E+01   -0.81934E+00    0.29938E+01    0.47622E+00
    0.55173E+01   -0.65189E+00    0.26432E+01    0.42213E+00
    0.55183E+01   -0.76819E+00    0.28276E+01    0.45142E+00
    0.17776E+02   -0.56325E+01    0.21332E+02    0.13290E+01
    0.17525E+02   -0.52257E+01    0.19753E+02    0.12956E+01
    0.17173E+02   -0.57027E+01    0.20888E+02    0.13199E+01
