Z_bin,param,elm_id,region,cellType,X,Y,Z,Resistivity(ohm.m),Resistivity(log10),Sensitivity(log10),Scaled_Sensitivity(log10),Conductivity(mS/m),eX,eY,source,eX_index,filtered_row_index,x,y
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.70948,-0.14906,-0.76702,1.52358,1409.4830016350004,7,12,1,0,1,478702.4758994618,3617371.6096149646
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.72415,-0.14017,-0.53751,1.79065,1380.9293654629566,7,12,1,0,1,478702.4758994618,3617371.6096149646
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.70032,-0.1547,-0.62718,1.85785,1427.9186657527987,7,12,1,0,1,478702.4758994618,3617371.6096149646
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.6856150000000001,-0.164275,-0.64391,1.960185,1460.9266011055252,7,12,1,0,1,478702.4758994618,3617371.6096149646
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.667365,-0.17609999999999998,-0.67203,2.0869999999999997,1501.6173895218,7,12,1,0,1,478702.4758994618,3617371.6096149646
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.6621,-0.17908,-0.61467,2.03982,1510.3458692040476,7,12,1,0,1,478702.4758994618,3617371.6096149646
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.65098,-0.18643,-0.65311,2.14154,1536.1455037021105,7,12,1,0,1,478702.4758994618,3617371.6096149646
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.648195,-0.1893,0.642915,3.41221,1549.9182163156815,7,12,1,0,1,478702.4758994618,3617371.6096149646
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.22774,0.08911,-2.1977,-0.78774,814.5046996921172,7,12,2,0,2,478703.23722799344,3617370.294056903
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.18571,0.07398,-2.1997,-0.7573,843.3765423248517,7,12,2,0,2,478703.23722799344,3617370.294056903
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,1.12024,0.04931,-2.09987,-0.42731,892.6658573162895,7,12,2,0,2,478703.23722799344,3617370.294056903
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.10445,0.04315,-1.81331,-0.17728,905.4280411064332,7,12,2,0,2,478703.23722799344,3617370.294056903
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,1.06227,0.02623,-1.82687,-0.14385,941.3802517250792,7,12,2,0,2,478703.23722799344,3617370.294056903
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,1.03957,0.01685,-1.62172,0.12113,961.9361851534768,7,12,2,0,2,478703.23722799344,3617370.294056903
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,0.99957,-0.00019,-1.64317,0.15601,1000.4301849795412,7,12,2,0,2,478703.23722799344,3617370.294056903
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,0.98465,-0.00672,-1.4524,0.41197,1015.5892956888234,7,12,2,0,2,478703.23722799344,3617370.294056903
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.9406,-0.0266,-1.45246,0.45122,1063.1511800978099,7,12,2,0,2,478703.23722799344,3617370.294056903
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.90893,-0.04147,-1.27235,0.72734,1100.194734468001,7,12,2,0,2,478703.23722799344,3617370.294056903
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.87482,-0.05808,-1.3789,0.75567,1143.0922932717588,7,12,2,0,2,478703.23722799344,3617370.294056903
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.80028,-0.09676,-0.88844,1.29291,1249.562653071425,7,12,2,0,2,478703.23722799344,3617370.294056903
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.76788,-0.11471,-0.91095,1.33128,1302.2868156482784,7,12,2,0,2,478703.23722799344,3617370.294056903
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.72759,-0.13811,-0.72298,1.5354,1374.4004178177272,7,12,2,0,2,478703.23722799344,3617370.294056903
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.69346,-0.15898,-0.71161,1.57899,1442.044241917342,7,12,2,0,2,478703.23722799344,3617370.294056903
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.70029,-0.15473,-0.48624,1.84192,1427.9798369247028,7,12,2,0,2,478703.23722799344,3617370.294056903
